filename,class_name,num_objects
TEA0244.png,tea,2
CHOCOLATE0080.png,chocolate,2
TEA0272.png,tea,4
BEANS0108.png,beans,2
COFFEE0204.png,coffee,3
JUICE0113.png,juice,3
OIL0114.png,oil,4
NUTS0021.png,nuts,1
BEANS0060.png,beans,3
VINEGAR0104.png,vinegar,3
TEA0205.png,tea,1
SUGAR0036.png,sugar,1
RICE0003.png,rice,1
MILK0110.png,milk,2
MILK0144.png,milk,4
VINEGAR0147.png,vinegar,2
FLOUR0077.png,flour,1
JUICE0123.png,juice,2
SPICES0004.png,spices,5
CANDY0070.png,candy,1
JAM0073.png,jam,6
JAM0036.png,jam,6
WATER0137.png,water,3
COFFEE0280.png,coffee,2
JUICE0277.png,juice,1
JAM0212.png,jam,6
SPICES0033.png,spices,4
COFFEE0242.png,coffee,4
NUTS0037.png,nuts,1
TOMATO_SAUCE0150.png,tomato_sauce,1
SODA0046.png,soda,4
VINEGAR0024.png,vinegar,4
JUICE0165.png,juice,3
CANDY0149.png,candy,3
CAKE0134.png,cake,2
CHOCOLATE0253.png,chocolate,2
SODA0079.png,soda,3
COFFEE0217.png,coffee,1
MILK0042.png,milk,2
NUTS0078.png,nuts,1
SPICES0042.png,spices,2
PASTA0006.png,pasta,2
FISH0005.png,fish,1
CEREAL0274.png,cereal,1
MILK0130.png,milk,3
CEREAL0201.png,cereal,1
CAKE0113.png,cake,3
COFFEE0221.png,coffee,1
SPICES0130.png,spices,2
COFFEE0052.png,coffee,2
NUTS0140.png,nuts,1
COFFEE0220.png,coffee,6
JAM0185.png,jam,3
CHOCOLATE0173.png,chocolate,4
CANDY0027.png,candy,1
CANDY0314.png,candy,1
COFFEE0076.png,coffee,2
SODA0007.png,soda,3
SPICES0038.png,spices,2
CANDY0198.png,candy,4
FLOUR0105.png,flour,1
FISH0016.png,fish,1
SUGAR0011.png,sugar,6
HONEY0160.png,honey,2
BEANS0038.png,beans,2
CORN0012.png,corn,6
CHOCOLATE0276.png,chocolate,1
CORN0096.png,corn,1
WATER0031.png,water,3
SPICES0106.png,spices,3
PASTA0165.png,pasta,2
CHIPS0028.png,chips,1
JUICE0173.png,juice,2
CEREAL0054.png,cereal,2
COFFEE0039.png,coffee,3
CHIPS0156.png,chips,2
TEA0119.png,tea,4
NUTS0019.png,nuts,2
VINEGAR0033.png,vinegar,4
CHIPS0085.png,chips,1
WATER0082.png,water,4
TEA0094.png,tea,2
SPICES0071.png,spices,3
CEREAL0099.png,cereal,1
CHIPS0110.png,chips,3
NUTS0028.png,nuts,1
JUICE0040.png,juice,3
NUTS0048.png,nuts,1
CEREAL0209.png,cereal,1
SODA0090.png,soda,4
CHIPS0105.png,chips,2
CANDY0338.png,candy,1
CHIPS0080.png,chips,2
CANDY0106.png,candy,2
PASTA0134.png,pasta,1
RICE0025.png,rice,3
NUTS0024.png,nuts,1
CHOCOLATE0284.png,chocolate,1
HONEY0161.png,honey,1
CEREAL0132.png,cereal,2
SUGAR0099.png,sugar,2
CANDY0254.png,candy,1
CEREAL0226.png,cereal,4
CHOCOLATE0239.png,chocolate,1
JAM0239.png,jam,1
VINEGAR0128.png,vinegar,2
CANDY0274.png,candy,1
CANDY0019.png,candy,1
SODA0091.png,soda,5
JAM0013.png,jam,1
MILK0072.png,milk,2
CEREAL0178.png,cereal,2
CAKE0092.png,cake,2
TOMATO_SAUCE0043.png,tomato_sauce,3
OIL0115.png,oil,4
PASTA0127.png,pasta,3
HONEY0023.png,honey,3
HONEY0106.png,honey,2
CANDY0179.png,candy,2
WATER0211.png,water,1
CAKE0019.png,cake,1
WATER0007.png,water,2
WATER0015.png,water,1
SUGAR0112.png,sugar,2
SPICES0067.png,spices,3
SODA0009.png,soda,2
SPICES0186.png,spices,3
TOMATO_SAUCE0033.png,tomato_sauce,2
TOMATO_SAUCE0001.png,tomato_sauce,3
JUICE0283.png,juice,3
CANDY0080.png,candy,2
JAM0079.png,jam,3
TOMATO_SAUCE0170.png,tomato_sauce,4
SUGAR0076.png,sugar,2
SPICES0118.png,spices,3
CANDY0035.png,candy,1
COFFEE0136.png,coffee,2
JUICE0290.png,juice,1
COFFEE0016.png,coffee,2
BEANS0095.png,beans,4
FLOUR0008.png,flour,3
PASTA0144.png,pasta,1
CANDY0132.png,candy,1
COFFEE0069.png,coffee,2
JUICE0176.png,juice,3
CHIPS0109.png,chips,2
RICE0077.png,rice,3
CORN0021.png,corn,3
CANDY0088.png,candy,2
WATER0093.png,water,1
CHIPS0106.png,chips,2
WATER0216.png,water,3
WATER0142.png,water,2
CHIPS0152.png,chips,2
JAM0100.png,jam,4
CANDY0223.png,candy,3
CANDY0324.png,candy,1
WATER0079.png,water,3
JAM0102.png,jam,3
JUICE0187.png,juice,4
JUICE0301.png,juice,2
SPICES0022.png,spices,1
CEREAL0122.png,cereal,2
COFFEE0109.png,coffee,5
FISH0063.png,fish,3
CHOCOLATE0081.png,chocolate,1
PASTA0083.png,pasta,2
JAM0175.png,jam,3
JAM0131.png,jam,3
VINEGAR0061.png,vinegar,3
SPICES0054.png,spices,1
WATER0217.png,water,2
VINEGAR0142.png,vinegar,2
TEA0026.png,tea,4
SUGAR0000.png,sugar,1
RICE0018.png,rice,1
COFFEE0011.png,coffee,1
FLOUR0081.png,flour,1
CANDY0177.png,candy,1
CANDY0039.png,candy,2
HONEY0078.png,honey,2
JUICE0229.png,juice,3
HONEY0016.png,honey,2
COFFEE0259.png,coffee,2
SUGAR0068.png,sugar,2
CANDY0130.png,candy,2
WATER0146.png,water,1
SPICES0055.png,spices,3
SPICES0199.png,spices,4
WATER0229.png,water,2
TEA0175.png,tea,2
TOMATO_SAUCE0133.png,tomato_sauce,2
WATER0244.png,water,2
TOMATO_SAUCE0008.png,tomato_sauce,2
WATER0076.png,water,2
COFFEE0270.png,coffee,1
JAM0216.png,jam,3
CAKE0101.png,cake,2
CAKE0105.png,cake,2
WATER0045.png,water,2
TOMATO_SAUCE0158.png,tomato_sauce,2
BEANS0073.png,beans,2
SODA0055.png,soda,3
FISH0006.png,fish,6
JUICE0089.png,juice,2
CORN0036.png,corn,6
HONEY0139.png,honey,2
CANDY0043.png,candy,2
JAM0194.png,jam,6
TEA0232.png,tea,1
CAKE0074.png,cake,2
WATER0127.png,water,4
CANDY0064.png,candy,3
COFFEE0208.png,coffee,2
CAKE0064.png,cake,2
CHOCOLATE0105.png,chocolate,3
CAKE0090.png,cake,3
CANDY0104.png,candy,1
FISH0102.png,fish,2
HONEY0172.png,honey,3
WATER0212.png,water,2
CEREAL0214.png,cereal,2
CANDY0224.png,candy,5
CANDY0052.png,candy,1
CHOCOLATE0098.png,chocolate,2
SPICES0100.png,spices,4
JAM0132.png,jam,4
COFFEE0196.png,coffee,4
TOMATO_SAUCE0091.png,tomato_sauce,2
JUICE0074.png,juice,2
FLOUR0052.png,flour,1
JUICE0288.png,juice,1
CHOCOLATE0008.png,chocolate,2
JUICE0115.png,juice,3
SPICES0123.png,spices,2
SUGAR0094.png,sugar,2
TEA0035.png,tea,1
SODA0166.png,soda,1
JUICE0080.png,juice,2
CHOCOLATE0010.png,chocolate,2
JUICE0215.png,juice,2
JAM0074.png,jam,5
JAM0162.png,jam,3
VINEGAR0134.png,vinegar,2
CHOCOLATE0095.png,chocolate,8
CHIPS0042.png,chips,2
NUTS0144.png,nuts,1
FLOUR0068.png,flour,1
PASTA0159.png,pasta,1
CANDY0081.png,candy,3
WATER0083.png,water,4
MILK0098.png,milk,1
JAM0164.png,jam,2
PASTA0027.png,pasta,1
OIL0137.png,oil,2
HONEY0040.png,honey,3
NUTS0044.png,nuts,1
SUGAR0075.png,sugar,2
COFFEE0154.png,coffee,1
BEANS0036.png,beans,2
CORN0064.png,corn,2
OIL0135.png,oil,2
SPICES0090.png,spices,3
JAM0165.png,jam,5
CAKE0080.png,cake,2
CAKE0106.png,cake,2
COFFEE0073.png,coffee,3
WATER0132.png,water,2
HONEY0058.png,honey,2
WATER0119.png,water,3
SUGAR0083.png,sugar,2
SUGAR0044.png,sugar,2
RICE0027.png,rice,3
SODA0143.png,soda,2
CEREAL0229.png,cereal,1
VINEGAR0151.png,vinegar,2
SPICES0001.png,spices,12
JAM0127.png,jam,4
FISH0049.png,fish,13
FLOUR0054.png,flour,2
CHOCOLATE0285.png,chocolate,1
VINEGAR0071.png,vinegar,4
MILK0104.png,milk,1
VINEGAR0043.png,vinegar,2
HONEY0051.png,honey,2
CEREAL0102.png,cereal,2
SPICES0028.png,spices,2
CANDY0046.png,candy,2
JUICE0032.png,juice,1
CANDY0110.png,candy,2
CANDY0107.png,candy,1
VINEGAR0120.png,vinegar,2
SODA0010.png,soda,1
JUICE0264.png,juice,2
CANDY0201.png,candy,1
JUICE0197.png,juice,3
VINEGAR0049.png,vinegar,1
VINEGAR0021.png,vinegar,4
CEREAL0175.png,cereal,2
COFFEE0172.png,coffee,4
CHOCOLATE0142.png,chocolate,2
COFFEE0111.png,coffee,4
FLOUR0032.png,flour,2
COFFEE0000.png,coffee,3
TEA0055.png,tea,2
CEREAL0052.png,cereal,1
CANDY0213.png,candy,2
OIL0061.png,oil,3
RICE0094.png,rice,1
TOMATO_SAUCE0042.png,tomato_sauce,2
CHOCOLATE0111.png,chocolate,2
CEREAL0247.png,cereal,1
VINEGAR0116.png,vinegar,2
JUICE0055.png,juice,4
CEREAL0051.png,cereal,1
WATER0235.png,water,2
SUGAR0117.png,sugar,2
CHOCOLATE0166.png,chocolate,2
BEANS0003.png,beans,5
NUTS0167.png,nuts,1
JAM0028.png,jam,2
CORN0053.png,corn,1
MILK0158.png,milk,1
TOMATO_SAUCE0101.png,tomato_sauce,2
CANDY0054.png,candy,1
BEANS0133.png,beans,1
JUICE0001.png,juice,2
CANDY0328.png,candy,1
JAM0094.png,jam,5
WATER0159.png,water,2
CAKE0082.png,cake,2
SODA0155.png,soda,6
RICE0138.png,rice,2
MILK0031.png,milk,1
TEA0210.png,tea,1
JUICE0294.png,juice,2
BEANS0034.png,beans,2
COFFEE0284.png,coffee,2
BEANS0047.png,beans,2
CHOCOLATE0236.png,chocolate,1
NUTS0093.png,nuts,1
TEA0193.png,tea,2
SPICES0112.png,spices,3
CEREAL0063.png,cereal,2
SUGAR0004.png,sugar,2
HONEY0141.png,honey,2
CEREAL0105.png,cereal,2
SODA0066.png,soda,3
CANDY0007.png,candy,2
SUGAR0102.png,sugar,2
CAKE0088.png,cake,1
BEANS0015.png,beans,3
CHOCOLATE0270.png,chocolate,1
HONEY0039.png,honey,2
BEANS0131.png,beans,4
MILK0161.png,milk,1
FISH0038.png,fish,3
OIL0034.png,oil,2
JUICE0125.png,juice,4
CANDY0342.png,candy,2
SUGAR0008.png,sugar,5
CANDY0111.png,candy,2
HONEY0127.png,honey,1
JUICE0255.png,juice,3
SPICES0066.png,spices,4
OIL0069.png,oil,3
BEANS0053.png,beans,2
CAKE0087.png,cake,2
SODA0125.png,soda,3
CANDY0320.png,candy,2
CANDY0216.png,candy,1
CANDY0215.png,candy,3
BEANS0104.png,beans,2
CHOCOLATE0218.png,chocolate,2
COFFEE0085.png,coffee,1
JAM0218.png,jam,4
CAKE0063.png,cake,3
TEA0028.png,tea,1
TEA0161.png,tea,1
CAKE0022.png,cake,1
CAKE0144.png,cake,2
CHOCOLATE0053.png,chocolate,3
SPICES0126.png,spices,3
TEA0131.png,tea,1
MILK0008.png,milk,2
SPICES0195.png,spices,2
TOMATO_SAUCE0002.png,tomato_sauce,1
CANDY0143.png,candy,4
TEA0072.png,tea,2
JUICE0286.png,juice,1
NUTS0151.png,nuts,1
FLOUR0104.png,flour,1
COFFEE0190.png,coffee,1
CEREAL0203.png,cereal,1
SPICES0010.png,spices,3
TEA0155.png,tea,2
TEA0227.png,tea,1
TEA0012.png,tea,2
VINEGAR0119.png,vinegar,2
CEREAL0246.png,cereal,1
CHOCOLATE0091.png,chocolate,2
CANDY0047.png,candy,1
CANDY0325.png,candy,1
CEREAL0080.png,cereal,2
FLOUR0061.png,flour,2
CEREAL0156.png,cereal,1
MILK0111.png,milk,3
VINEGAR0101.png,vinegar,4
TEA0182.png,tea,1
WATER0181.png,water,4
CANDY0267.png,candy,4
JAM0116.png,jam,3
HONEY0080.png,honey,1
FISH0109.png,fish,1
COFFEE0225.png,coffee,4
HONEY0025.png,honey,1
VINEGAR0073.png,vinegar,4
CHOCOLATE0303.png,chocolate,1
BEANS0114.png,beans,2
OIL0039.png,oil,1
RICE0082.png,rice,2
WATER0257.png,water,2
JUICE0247.png,juice,2
NUTS0114.png,nuts,4
JAM0161.png,jam,3
SPICES0121.png,spices,3
COFFEE0093.png,coffee,3
CHIPS0177.png,chips,2
CHIPS0127.png,chips,1
CANDY0193.png,candy,3
HONEY0176.png,honey,2
CHIPS0003.png,chips,3
COFFEE0155.png,coffee,3
RICE0092.png,rice,1
TOMATO_SAUCE0090.png,tomato_sauce,2
OIL0100.png,oil,2
JAM0153.png,jam,4
VINEGAR0076.png,vinegar,3
NUTS0076.png,nuts,3
TOMATO_SAUCE0055.png,tomato_sauce,2
SODA0073.png,soda,2
NUTS0101.png,nuts,1
JUICE0024.png,juice,4
VINEGAR0001.png,vinegar,3
CHIPS0015.png,chips,1
VINEGAR0106.png,vinegar,3
JAM0114.png,jam,3
WATER0194.png,water,2
JUICE0228.png,juice,2
SUGAR0021.png,sugar,1
SPICES0077.png,spices,2
TEA0170.png,tea,3
HONEY0105.png,honey,1
JAM0151.png,jam,3
NUTS0092.png,nuts,2
CAKE0036.png,cake,2
COFFEE0272.png,coffee,2
FLOUR0088.png,flour,7
JUICE0256.png,juice,2
CHIPS0088.png,chips,3
BEANS0042.png,beans,1
MILK0054.png,milk,2
HONEY0065.png,honey,2
JAM0052.png,jam,1
CAKE0054.png,cake,1
NUTS0131.png,nuts,3
CANDY0334.png,candy,1
TEA0004.png,tea,5
OIL0065.png,oil,2
PASTA0033.png,pasta,4
JUICE0091.png,juice,2
CHIPS0091.png,chips,2
PASTA0099.png,pasta,1
JAM0071.png,jam,2
PASTA0096.png,pasta,3
BEANS0007.png,beans,1
CEREAL0057.png,cereal,2
SODA0030.png,soda,3
JAM0118.png,jam,4
HONEY0121.png,honey,2
FISH0095.png,fish,4
WATER0221.png,water,3
TEA0010.png,tea,4
CEREAL0245.png,cereal,2
TEA0118.png,tea,2
CORN0092.png,corn,1
SPICES0094.png,spices,1
TEA0019.png,tea,2
PASTA0162.png,pasta,1
CHIPS0010.png,chips,1
CANDY0256.png,candy,1
JUICE0146.png,juice,4
BEANS0041.png,beans,5
MILK0012.png,milk,2
JAM0084.png,jam,3
RICE0060.png,rice,2
SPICES0057.png,spices,3
HONEY0060.png,honey,2
CANDY0315.png,candy,2
CHOCOLATE0255.png,chocolate,1
CANDY0266.png,candy,1
JUICE0002.png,juice,3
CANDY0186.png,candy,4
FLOUR0025.png,flour,1
CHIPS0111.png,chips,10
CEREAL0195.png,cereal,3
TEA0176.png,tea,1
JUICE0239.png,juice,2
TEA0162.png,tea,2
JAM0196.png,jam,2
NUTS0074.png,nuts,2
SPICES0032.png,spices,3
RICE0101.png,rice,1
CEREAL0233.png,cereal,1
NUTS0022.png,nuts,1
SODA0001.png,soda,1
CAKE0071.png,cake,2
WATER0252.png,water,1
CAKE0029.png,cake,1
TEA0129.png,tea,1
JUICE0201.png,juice,3
COFFEE0108.png,coffee,4
PASTA0115.png,pasta,3
CHOCOLATE0115.png,chocolate,2
BEANS0010.png,beans,6
WATER0068.png,water,2
CHIPS0072.png,chips,2
CEREAL0184.png,cereal,2
SODA0093.png,soda,6
COFFEE0054.png,coffee,2
PASTA0095.png,pasta,3
JAM0014.png,jam,6
CANDY0273.png,candy,1
VINEGAR0065.png,vinegar,2
CHOCOLATE0294.png,chocolate,1
TEA0230.png,tea,1
CHIPS0155.png,chips,3
CORN0000.png,corn,3
TEA0245.png,tea,5
COFFEE0194.png,coffee,2
OIL0032.png,oil,2
RICE0106.png,rice,2
SODA0081.png,soda,3
OIL0025.png,oil,1
VINEGAR0138.png,vinegar,3
FISH0077.png,fish,1
WATER0256.png,water,5
PASTA0030.png,pasta,1
CANDY0109.png,candy,2
SUGAR0111.png,sugar,2
CANDY0233.png,candy,1
RICE0105.png,rice,2
MILK0088.png,milk,2
SODA0117.png,soda,3
COFFEE0084.png,coffee,4
CHOCOLATE0056.png,chocolate,1
JUICE0266.png,juice,2
HONEY0035.png,honey,2
JAM0060.png,jam,3
JAM0221.png,jam,2
COFFEE0218.png,coffee,1
WATER0134.png,water,3
JUICE0013.png,juice,3
RICE0120.png,rice,2
RICE0140.png,rice,3
JAM0157.png,jam,4
WATER0149.png,water,3
SPICES0068.png,spices,4
CHOCOLATE0042.png,chocolate,1
CHIPS0008.png,chips,1
WATER0026.png,water,1
TOMATO_SAUCE0155.png,tomato_sauce,3
CEREAL0254.png,cereal,1
OIL0010.png,oil,3
JUICE0135.png,juice,4
HONEY0002.png,honey,1
COFFEE0006.png,coffee,2
HONEY0119.png,honey,2
WATER0260.png,water,3
COFFEE0083.png,coffee,2
CORN0009.png,corn,6
JUICE0273.png,juice,1
BEANS0128.png,beans,1
CAKE0139.png,cake,1
FLOUR0012.png,flour,2
FLOUR0080.png,flour,1
SUGAR0017.png,sugar,5
SUGAR0085.png,sugar,4
TEA0122.png,tea,1
CHIPS0122.png,chips,2
RICE0136.png,rice,1
COFFEE0131.png,coffee,8
SPICES0176.png,spices,2
PASTA0117.png,pasta,5
COFFEE0153.png,coffee,2
JUICE0149.png,juice,3
CEREAL0082.png,cereal,1
TOMATO_SAUCE0013.png,tomato_sauce,2
CHOCOLATE0145.png,chocolate,1
RICE0132.png,rice,2
VINEGAR0112.png,vinegar,1
CHOCOLATE0094.png,chocolate,1
PASTA0063.png,pasta,2
MILK0145.png,milk,5
COFFEE0282.png,coffee,3
OIL0047.png,oil,2
CAKE0150.png,cake,3
WATER0071.png,water,2
SPICES0039.png,spices,2
CANDY0239.png,candy,1
FLOUR0074.png,flour,2
WATER0205.png,water,2
CANDY0065.png,candy,1
WATER0030.png,water,1
BEANS0109.png,beans,2
PASTA0171.png,pasta,1
CANDY0140.png,candy,1
CHOCOLATE0090.png,chocolate,1
CHIPS0059.png,chips,2
PASTA0039.png,pasta,4
HONEY0154.png,honey,2
COFFEE0082.png,coffee,1
JAM0109.png,jam,5
CHOCOLATE0306.png,chocolate,1
CEREAL0028.png,cereal,2
TEA0150.png,tea,1
CANDY0010.png,candy,1
COFFEE0206.png,coffee,1
CANDY0071.png,candy,1
TEA0098.png,tea,2
CANDY0028.png,candy,1
CEREAL0086.png,cereal,2
JUICE0244.png,juice,2
CANDY0133.png,candy,1
MILK0080.png,milk,2
JAM0188.png,jam,3
PASTA0124.png,pasta,4
CEREAL0077.png,cereal,2
TOMATO_SAUCE0139.png,tomato_sauce,3
SODA0005.png,soda,1
BEANS0018.png,beans,3
CEREAL0088.png,cereal,4
NUTS0162.png,nuts,1
OIL0108.png,oil,2
WATER0014.png,water,3
CANDY0122.png,candy,1
JUICE0035.png,juice,3
JUICE0236.png,juice,2
SODA0120.png,soda,2
JAM0177.png,jam,6
MILK0033.png,milk,2
HONEY0041.png,honey,2
TOMATO_SAUCE0010.png,tomato_sauce,3
CHIPS0001.png,chips,2
WATER0220.png,water,2
CORN0093.png,corn,3
BEANS0080.png,beans,1
BEANS0097.png,beans,2
COFFEE0001.png,coffee,4
CEREAL0056.png,cereal,3
RICE0073.png,rice,2
CANDY0304.png,candy,3
FLOUR0031.png,flour,3
SODA0171.png,soda,1
JUICE0072.png,juice,2
CANDY0236.png,candy,2
OIL0007.png,oil,2
WATER0140.png,water,4
HONEY0173.png,honey,1
VINEGAR0123.png,vinegar,2
TOMATO_SAUCE0019.png,tomato_sauce,1
HONEY0118.png,honey,2
BEANS0089.png,beans,2
HONEY0149.png,honey,2
VINEGAR0059.png,vinegar,3
JUICE0003.png,juice,3
JUICE0269.png,juice,1
CANDY0066.png,candy,1
TOMATO_SAUCE0092.png,tomato_sauce,2
PASTA0150.png,pasta,2
CAKE0093.png,cake,3
CHIPS0031.png,chips,1
JUICE0285.png,juice,4
RICE0148.png,rice,1
WATER0197.png,water,1
CANDY0033.png,candy,1
COFFEE0203.png,coffee,2
WATER0180.png,water,3
CHIPS0050.png,chips,5
CHOCOLATE0125.png,chocolate,2
PASTA0104.png,pasta,1
CEREAL0256.png,cereal,1
TEA0252.png,tea,4
SPICES0049.png,spices,4
TOMATO_SAUCE0161.png,tomato_sauce,1
CHIPS0124.png,chips,3
CANDY0095.png,candy,2
CHIPS0049.png,chips,4
SPICES0074.png,spices,4
SUGAR0063.png,sugar,2
CAKE0129.png,cake,2
CANDY0015.png,candy,1
FISH0034.png,fish,1
CEREAL0263.png,cereal,1
SPICES0132.png,spices,3
CEREAL0072.png,cereal,2
SPICES0021.png,spices,2
CHOCOLATE0135.png,chocolate,1
SPICES0164.png,spices,4
JUICE0260.png,juice,4
JUICE0043.png,juice,3
OIL0031.png,oil,2
FISH0104.png,fish,6
SPICES0160.png,spices,2
CANDY0164.png,candy,2
WATER0029.png,water,3
JUICE0011.png,juice,1
CHIPS0103.png,chips,2
OIL0004.png,oil,1
PASTA0061.png,pasta,3
JUICE0060.png,juice,4
CHOCOLATE0099.png,chocolate,4
CEREAL0143.png,cereal,2
TEA0007.png,tea,1
CAKE0055.png,cake,1
NUTS0033.png,nuts,1
COFFEE0222.png,coffee,2
HONEY0116.png,honey,2
CAKE0148.png,cake,1
CHOCOLATE0071.png,chocolate,2
BEANS0075.png,beans,2
WATER0230.png,water,5
CORN0085.png,corn,2
MILK0002.png,milk,5
MILK0019.png,milk,2
SODA0169.png,soda,2
RICE0139.png,rice,2
TOMATO_SAUCE0096.png,tomato_sauce,2
CHOCOLATE0231.png,chocolate,1
TEA0139.png,tea,3
CEREAL0173.png,cereal,2
SODA0083.png,soda,4
PASTA0084.png,pasta,3
JUICE0268.png,juice,3
COFFEE0026.png,coffee,6
CAKE0103.png,cake,2
CANDY0234.png,candy,1
SPICES0087.png,spices,1
JAM0173.png,jam,3
OIL0000.png,oil,1
FISH0058.png,fish,3
CEREAL0093.png,cereal,2
CEREAL0113.png,cereal,1
CHIPS0068.png,chips,3
RICE0035.png,rice,2
RICE0010.png,rice,1
PASTA0113.png,pasta,2
COFFEE0229.png,coffee,2
RICE0005.png,rice,1
COFFEE0211.png,coffee,1
JUICE0057.png,juice,5
PASTA0041.png,pasta,2
JAM0016.png,jam,2
TEA0027.png,tea,2
BEANS0093.png,beans,2
TEA0034.png,tea,3
SODA0138.png,soda,3
SPICES0143.png,spices,3
COFFEE0277.png,coffee,3
JUICE0005.png,juice,3
CEREAL0277.png,cereal,1
CANDY0192.png,candy,2
OIL0037.png,oil,5
TEA0062.png,tea,1
TOMATO_SAUCE0168.png,tomato_sauce,2
CANDY0185.png,candy,1
JUICE0120.png,juice,4
VINEGAR0036.png,vinegar,3
CEREAL0120.png,cereal,1
CHIPS0146.png,chips,3
CANDY0208.png,candy,1
CEREAL0096.png,cereal,2
VINEGAR0094.png,vinegar,3
TEA0008.png,tea,1
BEANS0113.png,beans,3
CHOCOLATE0097.png,chocolate,6
JUICE0118.png,juice,3
OIL0134.png,oil,3
JAM0204.png,jam,3
CHOCOLATE0001.png,chocolate,2
CORN0013.png,corn,6
PASTA0169.png,pasta,2
WATER0121.png,water,4
CAKE0016.png,cake,2
CANDY0152.png,candy,1
JUICE0105.png,juice,3
SPICES0155.png,spices,4
SODA0097.png,soda,5
MILK0112.png,milk,2
JAM0086.png,jam,3
CAKE0083.png,cake,1
FISH0088.png,fish,2
WATER0027.png,water,12
SODA0116.png,soda,4
OIL0105.png,oil,3
SPICES0153.png,spices,5
BEANS0013.png,beans,4
RICE0026.png,rice,4
JAM0006.png,jam,7
COFFEE0144.png,coffee,2
TOMATO_SAUCE0138.png,tomato_sauce,3
COFFEE0230.png,coffee,3
VINEGAR0109.png,vinegar,2
CEREAL0075.png,cereal,3
JUICE0168.png,juice,3
COFFEE0293.png,coffee,1
CEREAL0043.png,cereal,1
JAM0205.png,jam,3
CORN0035.png,corn,4
PASTA0154.png,pasta,3
COFFEE0022.png,coffee,2
JAM0223.png,jam,3
MILK0027.png,milk,1
MILK0046.png,milk,1
JAM0045.png,jam,2
TEA0038.png,tea,5
FISH0084.png,fish,6
CEREAL0022.png,cereal,2
TEA0199.png,tea,2
CHOCOLATE0168.png,chocolate,2
RICE0146.png,rice,1
NUTS0135.png,nuts,1
CANDY0076.png,candy,1
CEREAL0002.png,cereal,2
RICE0045.png,rice,2
SPICES0005.png,spices,3
NUTS0025.png,nuts,1
FLOUR0011.png,flour,2
VINEGAR0013.png,vinegar,2
RICE0084.png,rice,2
PASTA0079.png,pasta,3
COFFEE0007.png,coffee,1
FLOUR0021.png,flour,2
COFFEE0080.png,coffee,2
CEREAL0222.png,cereal,2
JUICE0251.png,juice,2
TEA0042.png,tea,2
JUICE0015.png,juice,4
BEANS0035.png,beans,3
SPICES0059.png,spices,1
CHOCOLATE0043.png,chocolate,2
FLOUR0022.png,flour,2
CEREAL0071.png,cereal,2
CANDY0101.png,candy,2
CHOCOLATE0077.png,chocolate,2
JAM0038.png,jam,5
PASTA0137.png,pasta,1
OIL0026.png,oil,1
TEA0067.png,tea,2
TOMATO_SAUCE0025.png,tomato_sauce,8
OIL0102.png,oil,3
TEA0117.png,tea,1
JUICE0000.png,juice,4
TOMATO_SAUCE0018.png,tomato_sauce,3
SPICES0124.png,spices,4
COFFEE0213.png,coffee,4
NUTS0029.png,nuts,1
COFFEE0291.png,coffee,1
CHIPS0017.png,chips,2
CANDY0307.png,candy,3
COFFEE0018.png,coffee,4
MILK0071.png,milk,1
JUICE0045.png,juice,4
MILK0034.png,milk,2
JUICE0193.png,juice,3
NUTS0020.png,nuts,1
WATER0018.png,water,4
NUTS0069.png,nuts,5
CEREAL0023.png,cereal,2
COFFEE0245.png,coffee,2
TOMATO_SAUCE0163.png,tomato_sauce,1
WATER0195.png,water,3
CANDY0371.png,candy,5
SODA0092.png,soda,5
NUTS0134.png,nuts,1
CANDY0350.png,candy,1
CHOCOLATE0129.png,chocolate,1
JAM0172.png,jam,2
HONEY0090.png,honey,2
CHIPS0082.png,chips,2
COFFEE0241.png,coffee,3
OIL0071.png,oil,3
NUTS0023.png,nuts,1
CEREAL0024.png,cereal,1
TEA0233.png,tea,1
CHOCOLATE0046.png,chocolate,7
CEREAL0258.png,cereal,2
SPICES0093.png,spices,1
TEA0043.png,tea,1
CAKE0010.png,cake,2
VINEGAR0039.png,vinegar,3
TEA0149.png,tea,3
CHIPS0079.png,chips,2
SPICES0175.png,spices,4
CANDY0352.png,candy,1
COFFEE0191.png,coffee,2
TEA0280.png,tea,2
PASTA0014.png,pasta,2
CANDY0145.png,candy,5
JAM0088.png,jam,3
BEANS0046.png,beans,3
HONEY0093.png,honey,2
CAKE0073.png,cake,2
TEA0014.png,tea,1
CEREAL0112.png,cereal,1
SUGAR0072.png,sugar,2
SODA0059.png,soda,2
CANDY0353.png,candy,2
CANDY0235.png,candy,1
CHOCOLATE0020.png,chocolate,3
CHOCOLATE0228.png,chocolate,3
TOMATO_SAUCE0120.png,tomato_sauce,2
PASTA0129.png,pasta,3
JUICE0169.png,juice,2
COFFEE0264.png,coffee,2
VINEGAR0118.png,vinegar,2
HONEY0052.png,honey,2
BEANS0032.png,beans,1
PASTA0136.png,pasta,2
CORN0058.png,corn,2
CORN0029.png,corn,3
CHOCOLATE0258.png,chocolate,2
WATER0023.png,water,5
CAKE0068.png,cake,2
VINEGAR0035.png,vinegar,2
JUICE0208.png,juice,2
TEA0031.png,tea,3
NUTS0115.png,nuts,1
MILK0094.png,milk,1
PASTA0019.png,pasta,2
PASTA0145.png,pasta,1
